user_id,course_id,n_attempts,n_correct,accuracy_pct,effective_feedback_pct,process_pct,task_pct_orig,self_reg_pct,self_pct,ai_frequency,ai_frequency_log,num_courses,kg_pct,other_process_pct,task_pct_new,selfreg_pct,accuracy,ef_pct
U_13806499,C_830569,100,96,96.0,50.0,16.666666666666664,50.0,33.33333333333333,0.0,6,1.9459101490553132,0,0.0,16.666666666666664,50.0,33.33333333333333,96.0,50.0
U_13806499,C_830568,9,6,66.67,50.0,16.666666666666664,50.0,33.33333333333333,0.0,6,1.9459101490553132,0,0.0,16.666666666666664,50.0,33.33333333333333,66.67,50.0
U_13811592,C_854854,33,18,54.55,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,54.55,0.0
U_13815224,C_681339,10,7,70.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,70.0,100.0
U_13820536,C_737592,116,111,95.69,50.0,50.0,50.0,0.0,0.0,4,1.6094379124341005,0,25.0,25.0,50.0,0.0,95.69,50.0
U_13848018,C_2287011,91,91,100.0,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,100.0,100.0
U_13892645,C_746997,47,26,55.32,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,55.32,100.0
U_13893596,C_735342,54,40,74.07,96.51162790697676,95.34883720930232,2.3255813953488373,1.162790697674419,1.162790697674419,86,4.465908118654584,0,89.53488372093024,5.813953488372093,2.3255813953488373,1.162790697674419,74.07,96.51162790697676
U_13893596,C_696679,6,4,66.67,96.51162790697676,95.34883720930232,2.3255813953488373,1.162790697674419,1.162790697674419,86,4.465908118654584,0,89.53488372093024,5.813953488372093,2.3255813953488373,1.162790697674419,66.67,96.51162790697676
U_13893596,C_2189666,7,3,42.86,96.51162790697676,95.34883720930232,2.3255813953488373,1.162790697674419,1.162790697674419,86,4.465908118654584,0,89.53488372093024,5.813953488372093,2.3255813953488373,1.162790697674419,42.86,96.51162790697676
U_13893761,C_746997,12,8,66.67,33.33333333333333,28.57142857142857,19.047619047619047,4.761904761904762,47.61904761904761,21,3.091042453358316,0,9.523809523809524,19.047619047619047,19.047619047619047,4.761904761904762,66.67,33.33333333333333
U_13894746,C_674920,109,104,95.41,75.0,75.0,0.0,0.0,25.0,4,1.6094379124341005,0,0.0,75.0,0.0,0.0,95.41,75.0
U_13902540,C_677136,115,94,81.74,50.0,50.0,50.0,0.0,0.0,2,1.0986122886681098,0,0.0,50.0,50.0,0.0,81.74,50.0
U_13905356,C_1704762,6,5,83.33,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,83.33,100.0
U_13914570,C_746997,16,12,75.0,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,75.0,0.0
U_13932067,C_697821,6,3,50.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,50.0,50.0,0.0,0.0,50.0,100.0
U_13933588,C_1987717,15,14,93.33,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,93.33,100.0
U_13942836,C_1883679,57,57,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,100.0,100.0
U_13942836,C_1884005,20,19,95.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,95.0,100.0
U_13960557,C_746997,16,14,87.5,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,87.5,100.0
U_13963642,C_2059292,32,24,75.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,75.0,100.0
U_14034379,C_799800,8,7,87.5,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,0.0,33.33333333333333,0.0,87.5,66.66666666666666
U_14035177,C_746997,86,65,75.58,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,75.58,100.0
U_14066676,C_746997,179,135,75.42,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,75.42,100.0
U_14066803,C_746997,49,34,69.39,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,69.39,100.0
U_14071577,C_1765606,9,7,77.78,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,77.78,100.0
U_14074261,C_674920,90,55,61.11,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,61.11,100.0
U_14081463,C_936943,10,10,100.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,100.0,100.0
U_14094423,C_1903985,77,50,64.94,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,64.94,100.0
U_14094423,C_1945689,26,17,65.38,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,65.38,100.0
U_14098116,C_801420,49,36,73.47,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,73.47,100.0
U_14111085,C_746997,324,206,63.58,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,63.58,100.0
U_14111088,C_746997,230,171,74.35,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,74.35,100.0
U_14134029,C_1750795,9,7,77.78,30.76923076923077,7.6923076923076925,23.076923076923077,23.076923076923077,46.15384615384615,13,2.6390573296152584,0,0.0,7.6923076923076925,23.076923076923077,23.076923076923077,77.78,30.76923076923077
U_14135884,C_737592,116,69,59.48,10.526315789473683,5.263157894736842,26.31578947368421,5.263157894736842,63.1578947368421,19,2.995732273553991,0,0.0,5.263157894736842,26.31578947368421,5.263157894736842,59.48,10.526315789473683
U_14138629,C_948136,99,80,80.81,100.0,0.0,0.0,100.0,0.0,2,1.0986122886681098,0,0.0,0.0,0.0,100.0,80.81,100.0
U_14140405,C_948101,22,18,81.82,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,81.82,100.0
U_14149126,C_682407,13,12,92.31,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,92.31,100.0
U_14155971,C_1434547,52,35,67.31,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,67.31,100.0
U_14162959,C_681073,20,18,90.0,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,90.0,0.0
U_14162959,C_681091,7,3,42.86,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,42.86,0.0
U_14162959,C_682549,50,28,56.0,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,56.0,0.0
U_14202458,C_674920,120,106,88.33,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,6,1.9459101490553132,0,66.66666666666666,0.0,33.33333333333333,0.0,88.33,66.66666666666666
U_14218497,C_746997,45,31,68.89,60.0,60.0,40.0,0.0,0.0,5,1.791759469228055,0,60.0,0.0,40.0,0.0,68.89,60.0
U_14224764,C_1822804,213,210,98.59,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,98.59,0.0
U_14228084,C_1765606,7,7,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,100.0,100.0
U_14229201,C_735385,201,167,83.08,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,83.08,100.0
U_14231674,C_746997,16,11,68.75,71.42857142857143,71.42857142857143,28.57142857142857,0.0,0.0,7,2.0794415416798357,0,42.857142857142854,28.57142857142857,28.57142857142857,0.0,68.75,71.42857142857143
U_14253682,C_1756058,24,3,12.5,75.0,75.0,25.0,0.0,0.0,4,1.6094379124341005,0,50.0,25.0,25.0,0.0,12.5,75.0
U_14258769,C_1821490,5,3,60.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,60.0,100.0
U_14258769,C_801420,99,45,45.45,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,45.45,100.0
U_14334230,C_747047,126,81,64.29,0.0,0.0,27.27272727272727,0.0,72.72727272727273,11,2.4849066497880004,0,0.0,0.0,27.27272727272727,0.0,64.29,0.0
U_14353504,C_948101,38,23,60.53,68.18181818181817,68.18181818181817,9.090909090909092,0.0,22.727272727272727,22,3.1354942159291497,0,63.63636363636363,4.545454545454546,9.090909090909092,0.0,60.53,68.18181818181817
U_14384619,C_681460,15,10,66.67,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,66.67,100.0
U_14394652,C_676664,93,87,93.55,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,93.55,100.0
U_14394652,C_682558,30,25,83.33,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,83.33,100.0
U_14397406,C_746997,14,11,78.57,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,78.57,100.0
U_14397420,C_797404,6,6,100.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,33.33333333333333,0.0,0.0,100.0,100.0
U_14428273,C_1929045,13,11,84.62,0.0,0.0,100.0,0.0,0.0,4,1.6094379124341005,0,0.0,0.0,100.0,0.0,84.62,0.0
U_14431552,C_749807,83,64,77.11,50.0,50.0,37.5,0.0,12.5,8,2.1972245773362196,0,0.0,50.0,37.5,0.0,77.11,50.0
U_14461540,C_801443,33,25,75.76,50.0,50.0,0.0,0.0,0.0,2,1.0986122886681098,0,50.0,0.0,0.0,0.0,75.76,50.0
U_14461540,C_681683,10,9,90.0,50.0,50.0,0.0,0.0,0.0,2,1.0986122886681098,0,50.0,0.0,0.0,0.0,90.0,50.0
U_14520825,C_737592,114,63,55.26,25.0,12.5,68.75,12.5,6.25,16,2.833213344056216,0,0.0,12.5,68.75,12.5,55.26,25.0
U_14521122,C_737592,116,83,71.55,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,71.55,100.0
U_14531493,C_756665,14,7,50.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,50.0,100.0
U_14531493,C_735342,90,52,57.78,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,57.78,100.0
U_14533388,C_735214,10,4,40.0,25.0,0.0,75.0,25.0,0.0,4,1.6094379124341005,0,0.0,0.0,75.0,25.0,40.0,25.0
U_14544605,C_674920,20,12,60.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,60.0,100.0
U_14571553,C_1903985,10,1,10.0,100.0,100.0,0.0,0.0,0.0,9,2.302585092994046,0,100.0,0.0,0.0,0.0,10.0,100.0
U_14590858,C_746997,124,101,81.45,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,81.45,100.0
U_14598647,C_735385,40,35,87.5,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,87.5,100.0
U_14598811,C_911733,35,26,74.29,80.0,80.0,20.0,0.0,0.0,5,1.791759469228055,0,40.0,40.0,20.0,0.0,74.29,80.0
U_14599460,C_746997,31,15,48.39,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,48.39,100.0
U_14599460,C_799800,5,5,100.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,100.0,100.0
U_14634035,C_677087,138,99,71.74,100.0,100.0,0.0,0.0,0.0,14,2.70805020110221,0,100.0,0.0,0.0,0.0,71.74,100.0
U_14634753,C_735239,9,8,88.89,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,33.33333333333333,0.0,0.0,88.89,100.0
U_14638412,C_801420,11,5,45.45,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,45.45,0.0
U_14646021,C_737592,22,14,63.64,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,63.64,0.0
U_14646917,C_883372,59,45,76.27,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,76.27,100.0
U_14648680,C_801420,209,113,54.07,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,54.07,100.0
U_14650232,C_737592,116,114,98.28,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,98.28,100.0
U_14669568,C_737592,112,49,43.75,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,43.75,0.0
U_14678136,C_674920,10,7,70.0,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,70.0,100.0
U_14687902,C_1748240,24,20,83.33,78.57142857142857,71.42857142857143,21.428571428571427,7.142857142857142,0.0,14,2.70805020110221,0,57.14285714285714,14.285714285714285,21.428571428571427,7.142857142857142,83.33,78.57142857142857
U_14687902,C_1945689,26,23,88.46,78.57142857142857,71.42857142857143,21.428571428571427,7.142857142857142,0.0,14,2.70805020110221,0,57.14285714285714,14.285714285714285,21.428571428571427,7.142857142857142,88.46,78.57142857142857
U_14688353,C_845950,123,121,98.37,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,98.37,100.0
U_14748793,C_746997,72,47,65.28,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,65.28,100.0
U_14752675,C_682350,9,8,88.89,0.0,0.0,100.0,0.0,0.0,7,2.0794415416798357,0,0.0,0.0,100.0,0.0,88.89,0.0
U_14766332,C_1017355,19,19,100.0,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,100.0,100.0
U_14767294,C_1912006,16,10,62.5,33.33333333333333,33.33333333333333,66.66666666666666,0.0,0.0,9,2.302585092994046,0,22.22222222222222,11.11111111111111,66.66666666666666,0.0,62.5,33.33333333333333
U_14775916,C_1758019,25,18,72.0,35.714285714285715,33.92857142857143,25.0,1.7857142857142856,37.5,56,4.04305126783455,0,14.285714285714285,19.642857142857142,25.0,1.7857142857142856,72.0,35.714285714285715
U_14775916,C_1824928,10,6,60.0,35.714285714285715,33.92857142857143,25.0,1.7857142857142856,37.5,56,4.04305126783455,0,14.285714285714285,19.642857142857142,25.0,1.7857142857142856,60.0,35.714285714285715
U_14812095,C_1903988,7,4,57.14,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,57.14,0.0
U_14812727,C_799800,5,4,80.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,80.0,100.0
U_14817280,C_1864063,30,14,46.67,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,46.67,100.0
U_14829611,C_1806527,5,2,40.0,100.0,100.0,0.0,0.0,0.0,15,2.772588722239781,0,100.0,0.0,0.0,0.0,40.0,100.0
U_14829611,C_1903985,106,90,84.91,100.0,100.0,0.0,0.0,0.0,15,2.772588722239781,0,100.0,0.0,0.0,0.0,84.91,100.0
U_14829664,C_749807,30,26,86.67,73.91304347826086,73.91304347826086,26.08695652173913,0.0,0.0,23,3.1780538303479458,0,60.86956521739131,13.043478260869565,26.08695652173913,0.0,86.67,73.91304347826086
U_14832541,C_1429102,40,26,65.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,65.0,100.0
U_14836085,C_1903985,20,13,65.0,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,65.0,100.0
U_14841537,C_1821490,164,99,60.37,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,60.37,100.0
U_14841537,C_735364,164,133,81.1,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,81.1,100.0
U_14845163,C_746997,107,84,78.5,100.0,100.0,0.0,0.0,0.0,6,1.9459101490553132,0,100.0,0.0,0.0,0.0,78.5,100.0
U_14854063,C_676646,5,4,80.0,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,80.0,100.0
U_14906226,C_746997,9,6,66.67,100.0,66.66666666666666,0.0,33.33333333333333,0.0,3,1.3862943611198906,0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.67,100.0
U_14909654,C_949439,6,0,0.0,0.0,0.0,100.0,0.0,0.0,4,1.6094379124341005,0,0.0,0.0,100.0,0.0,0.0,0.0
U_14909654,C_1772942,19,11,57.89,0.0,0.0,100.0,0.0,0.0,4,1.6094379124341005,0,0.0,0.0,100.0,0.0,57.89,0.0
U_14916018,C_737592,116,111,95.69,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,95.69,100.0
U_14928087,C_1755888,6,4,66.67,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,66.67,100.0
U_14928087,C_799800,13,2,15.38,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,15.38,100.0
U_14962710,C_674920,10,6,60.0,86.36363636363636,86.36363636363636,13.636363636363637,0.0,0.0,22,3.1354942159291497,0,45.45454545454545,40.909090909090914,13.636363636363637,0.0,60.0,86.36363636363636
U_14966376,C_746997,15,10,66.67,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,33.33333333333333,0.0,0.0,66.67,100.0
U_14966581,C_737592,46,26,56.52,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,56.52,0.0
U_15013730,C_756642,5,5,100.0,71.42857142857143,71.42857142857143,17.142857142857142,0.0,8.571428571428571,35,3.58351893845611,0,68.57142857142857,2.857142857142857,17.142857142857142,0.0,100.0,71.42857142857143
U_15019678,C_735239,9,8,88.89,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,88.89,100.0
U_15026319,C_681760,5,4,80.0,83.33333333333334,16.666666666666664,16.666666666666664,66.66666666666666,0.0,6,1.9459101490553132,0,16.666666666666664,0.0,16.666666666666664,66.66666666666666,80.0,83.33333333333334
U_15033555,C_707456,23,18,78.26,37.5,37.5,62.5,0.0,0.0,8,2.1972245773362196,0,0.0,37.5,62.5,0.0,78.26,37.5
U_15050071,C_682575,57,47,82.46,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,71.42857142857143,28.57142857142857,0.0,0.0,82.46,100.0
U_15050071,C_1903985,60,36,60.0,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,71.42857142857143,28.57142857142857,0.0,0.0,60.0,100.0
U_15050071,C_697748,56,37,66.07,100.0,100.0,0.0,0.0,0.0,7,2.0794415416798357,0,71.42857142857143,28.57142857142857,0.0,0.0,66.07,100.0
U_15059142,C_674920,10,10,100.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,100.0,100.0
U_15063409,C_735342,20,19,95.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,95.0,100.0
U_15065638,C_788547,16,7,43.75,50.0,0.0,25.0,50.0,25.0,4,1.6094379124341005,0,0.0,0.0,25.0,50.0,43.75,50.0
U_15070165,C_2033958,27,21,77.78,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,77.78,100.0
U_15073075,C_1552662,47,31,65.96,100.0,100.0,0.0,0.0,0.0,2,1.0986122886681098,0,100.0,0.0,0.0,0.0,65.96,100.0
U_15101896,C_949439,6,0,0.0,50.0,44.44444444444444,50.0,5.555555555555555,0.0,18,2.9444389791664403,0,38.88888888888889,5.555555555555555,50.0,5.555555555555555,0.0,50.0
U_15101896,C_1706099,5,1,20.0,50.0,44.44444444444444,50.0,5.555555555555555,0.0,18,2.9444389791664403,0,38.88888888888889,5.555555555555555,50.0,5.555555555555555,20.0,50.0
U_15101896,C_1772942,28,22,78.57,50.0,44.44444444444444,50.0,5.555555555555555,0.0,18,2.9444389791664403,0,38.88888888888889,5.555555555555555,50.0,5.555555555555555,78.57,50.0
U_15103497,C_674920,10,8,80.0,100.0,100.0,0.0,0.0,0.0,18,2.9444389791664403,0,100.0,0.0,0.0,0.0,80.0,100.0
U_15132153,C_737592,113,70,61.95,75.0,75.0,25.0,0.0,0.0,4,1.6094379124341005,0,50.0,25.0,25.0,0.0,61.95,75.0
U_15132292,C_737592,104,46,44.23,0.0,0.0,100.0,0.0,0.0,1,0.6931471805599453,0,0.0,0.0,100.0,0.0,44.23,0.0
U_15132365,C_737592,116,65,56.03,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,56.03,100.0
U_15132571,C_737592,116,96,82.76,54.54545454545454,45.45454545454545,45.45454545454545,9.090909090909092,0.0,11,2.4849066497880004,0,0.0,45.45454545454545,45.45454545454545,9.090909090909092,82.76,54.54545454545454
U_15133726,C_1750851,19,9,47.37,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,47.37,0.0
U_15133726,C_1767521,99,78,78.79,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,78.79,0.0
U_15133726,C_697429,15,10,66.67,0.0,0.0,100.0,0.0,0.0,5,1.791759469228055,0,0.0,0.0,100.0,0.0,66.67,0.0
U_15143442,C_801420,6,2,33.33,83.33333333333334,83.33333333333334,16.666666666666664,0.0,0.0,6,1.9459101490553132,0,66.66666666666666,16.666666666666664,16.666666666666664,0.0,33.33,83.33333333333334
U_15149428,C_881170,89,76,85.39,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,85.39,100.0
U_15149801,C_746997,23,16,69.57,66.66666666666666,66.66666666666666,33.33333333333333,0.0,0.0,3,1.3862943611198906,0,66.66666666666666,0.0,33.33333333333333,0.0,69.57,66.66666666666666
U_15153570,C_737592,116,107,92.24,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,0.0,100.0,0.0,0.0,92.24,100.0
U_15153953,C_735251,32,19,59.38,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,59.38,100.0
U_15154135,C_854854,50,38,76.0,8.791208791208792,6.593406593406594,80.21978021978022,2.197802197802198,10.989010989010987,91,4.5217885770490405,0,1.098901098901099,5.4945054945054945,80.21978021978022,2.197802197802198,76.0,8.791208791208792
U_15154135,C_799800,19,14,73.68,8.791208791208792,6.593406593406594,80.21978021978022,2.197802197802198,10.989010989010987,91,4.5217885770490405,0,1.098901098901099,5.4945054945054945,80.21978021978022,2.197802197802198,73.68,8.791208791208792
U_15162145,C_737592,74,67,90.54,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,90.54,100.0
U_15168662,C_766175,6,4,66.67,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,66.67,100.0
U_15174009,C_949439,6,0,0.0,50.0,0.0,50.0,50.0,0.0,4,1.6094379124341005,0,0.0,0.0,50.0,50.0,0.0,50.0
U_15174009,C_1772942,34,30,88.24,50.0,0.0,50.0,50.0,0.0,4,1.6094379124341005,0,0.0,0.0,50.0,50.0,88.24,50.0
U_15190222,C_845950,22,3,13.64,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,13.64,0.0
U_15193711,C_737592,116,114,98.28,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,98.28,100.0
U_15193761,C_737592,116,115,99.14,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,99.14,100.0
U_15193796,C_737592,116,115,99.14,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,99.14,100.0
U_15194046,C_737592,116,114,98.28,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,98.28,100.0
U_15195517,C_737592,116,113,97.41,60.0,60.0,0.0,0.0,0.0,5,1.791759469228055,0,60.0,0.0,0.0,0.0,97.41,60.0
U_15196564,C_677087,197,144,73.1,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,33.33333333333333,66.66666666666666,0.0,0.0,73.1,100.0
U_15199465,C_735164,156,153,98.08,25.0,0.0,50.0,25.0,25.0,4,1.6094379124341005,0,0.0,0.0,50.0,25.0,98.08,25.0
U_15199489,C_781627,9,5,55.56,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,55.56,100.0
U_15204159,C_749807,15,12,80.0,100.0,100.0,0.0,0.0,0.0,1,0.6931471805599453,0,100.0,0.0,0.0,0.0,80.0,100.0
U_15212809,C_2095102,121,101,83.47,100.0,100.0,0.0,0.0,0.0,4,1.6094379124341005,0,100.0,0.0,0.0,0.0,83.47,100.0
U_15254952,C_2221569,23,20,86.96,66.66666666666666,50.0,33.33333333333333,16.666666666666664,0.0,6,1.9459101490553132,0,50.0,0.0,33.33333333333333,16.666666666666664,86.96,66.66666666666666
U_15264774,C_948424,21,12,57.14,100.0,33.33333333333333,0.0,66.66666666666666,0.0,3,1.3862943611198906,0,33.33333333333333,0.0,0.0,66.66666666666666,57.14,100.0
U_15264774,C_681255,17,13,76.47,100.0,33.33333333333333,0.0,66.66666666666666,0.0,3,1.3862943611198906,0,33.33333333333333,0.0,0.0,66.66666666666666,76.47,100.0
U_15270892,C_883372,5,5,100.0,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,100.0,0.0
U_15270892,C_770751,53,48,90.57,0.0,0.0,100.0,0.0,0.0,2,1.0986122886681098,0,0.0,0.0,100.0,0.0,90.57,0.0
U_15271627,C_1704762,44,30,68.18,100.0,87.5,0.0,12.5,0.0,8,2.1972245773362196,0,25.0,62.5,0.0,12.5,68.18,100.0
U_15273384,C_854843,105,98,93.33,100.0,100.0,0.0,0.0,0.0,3,1.3862943611198906,0,100.0,0.0,0.0,0.0,93.33,100.0
U_15273515,C_1718815,12,12,100.0,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,100.0,100.0
U_15273515,C_769273,9,6,66.67,100.0,100.0,0.0,0.0,0.0,5,1.791759469228055,0,100.0,0.0,0.0,0.0,66.67,100.0
U_15275499,C_1765595,10,6,60.0,100.0,0.0,0.0,100.0,0.0,1,0.6931471805599453,0,0.0,0.0,0.0,100.0,60.0,100.0
