user_id,ai_frequency,ai_frequency_log,task_pct,process_pct,self_reg_pct,self_pct,other_pct,effective_feedback_pct,task_count,process_count,self_reg_count,self_count,other_count,total_problems,correct_problems,problem_accuracy,num_courses,avg_problems_per_course,usage_group,ai_effectiveness
U_28863222,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,107,92,85.98130841121495,0,0,2-5次,High
U_30996008,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,46,38,82.6086956521739,0,0,2-5次,High
U_30133040,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,21,10,47.61904761904761,0,0,1次,High
U_455240,3,1.3862943611198906,0.0,66.66666666666666,0.0,0.0,33.33333333333333,66.66666666666666,0,2,0,0,1,275,226,82.18181818181817,0,0,2-5次,Low
U_15534545,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,16,9,56.25,0,0,2-5次,High
U_7517481,10,2.3978952727983707,40.0,50.0,10.0,0.0,0.0,60.0,4,5,1,0,0,712,486,68.25842696629213,0,0,6-10次,Low
U_30201988,6,1.9459101490553132,16.666666666666664,83.33333333333334,0.0,0.0,0.0,83.33333333333334,1,5,0,0,0,1,0,0.0,0,0,6-10次,High
U_31014911,2,1.0986122886681098,0.0,0.0,50.0,50.0,0.0,50.0,0,0,1,1,0,6,4,66.66666666666666,0,0,2-5次,Low
U_3486759,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,58,40,68.96551724137932,0,0,2-5次,High
U_775784,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,108,25,23.14814814814815,0,0,1次,Low
U_1013654,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,104,97,93.26923076923076,0,0,2-5次,Low
U_3606829,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,181,161,88.95027624309392,0,0,1次,Low
U_26359651,9,2.302585092994046,0.0,100.0,0.0,0.0,0.0,100.0,0,9,0,0,0,29,16,55.172413793103445,0,0,6-10次,High
U_16106900,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,23,22,95.65217391304348,0,0,2-5次,High
U_4342673,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,135,126,93.33333333333331,0,0,1次,High
U_31014937,8,2.1972245773362196,62.5,37.5,0.0,0.0,0.0,37.5,5,3,0,0,0,24,23,95.83333333333334,0,0,6-10次,Low
U_30832046,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,44,39,88.63636363636364,0,0,2-5次,High
U_10069480,5,1.791759469228055,100.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,316,314,99.36708860759494,0,0,2-5次,Low
U_5933436,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,14,8,57.14285714285714,0,0,1次,High
U_30950307,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,7,6,85.71428571428571,0,0,2-5次,High
U_29393452,17,2.8903717578961645,23.52941176470588,52.94117647058824,0.0,23.52941176470588,0.0,52.94117647058824,4,9,0,4,0,7,3,42.857142857142854,0,0,11-20次,Low
U_30963830,6,1.9459101490553132,16.666666666666664,83.33333333333334,0.0,0.0,0.0,83.33333333333334,1,5,0,0,0,17,13,76.47058823529412,0,0,6-10次,High
U_15758808,9,2.302585092994046,22.22222222222222,66.66666666666666,0.0,11.11111111111111,0.0,66.66666666666666,2,6,0,1,0,5,3,60.0,0,0,6-10次,Low
U_6249965,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,6,4,66.66666666666666,0,0,1次,Low
U_29802674,2,1.0986122886681098,50.0,50.0,0.0,0.0,0.0,50.0,1,1,0,0,0,102,73,71.56862745098039,0,0,2-5次,Low
U_12933707,2,1.0986122886681098,0.0,50.0,50.0,0.0,0.0,100.0,0,1,1,0,0,26,23,88.46153846153845,0,0,2-5次,High
U_1867550,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,10,6,60.0,0,0,2-5次,High
U_30937477,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,11,9,81.81818181818183,0,0,1次,High
U_31014459,2,1.0986122886681098,50.0,0.0,50.0,0.0,0.0,50.0,1,0,1,0,0,528,329,62.310606060606055,0,0,2-5次,Low
U_30844272,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,264,262,99.24242424242424,0,0,2-5次,Low
U_4923058,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,160,160,100.0,0,0,2-5次,Low
U_13552954,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,2,1,50.0,0,0,2-5次,High
U_25266536,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,64,50,78.125,0,0,1次,High
U_5761575,8,2.1972245773362196,25.0,62.5,12.5,0.0,0.0,75.0,2,5,1,0,0,357,310,86.83473389355743,0,0,6-10次,High
U_15033555,8,2.1972245773362196,62.5,37.5,0.0,0.0,0.0,37.5,5,3,0,0,0,118,88,74.57627118644068,0,0,6-10次,Low
U_29909703,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,70,57,81.42857142857143,0,0,2-5次,High
U_30940434,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,135,128,94.81481481481482,0,0,1次,High
U_30993208,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,28,23,82.14285714285714,0,0,2-5次,High
U_30899187,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,213,139,65.25821596244131,0,0,2-5次,High
U_11439116,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,745,721,96.7785234899329,0,0,2-5次,Low
U_29456961,8,2.1972245773362196,0.0,100.0,0.0,0.0,0.0,100.0,0,8,0,0,0,27,17,62.96296296296296,0,0,6-10次,High
U_30993459,3,1.3862943611198906,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,33.33333333333333,1,1,0,0,1,68,46,67.64705882352942,0,0,2-5次,Low
U_30965424,2,1.0986122886681098,50.0,0.0,0.0,50.0,0.0,0.0,1,0,0,1,0,103,91,88.3495145631068,0,0,2-5次,Low
U_4138335,6,1.9459101490553132,16.666666666666664,16.666666666666664,0.0,33.33333333333333,33.33333333333333,16.666666666666664,1,1,0,2,2,62,53,85.48387096774194,0,0,6-10次,Low
U_27580050,4,1.6094379124341005,50.0,50.0,0.0,0.0,0.0,50.0,2,2,0,0,0,4,3,75.0,0,0,2-5次,Low
U_14954198,6,1.9459101490553132,33.33333333333333,50.0,16.666666666666664,0.0,0.0,66.66666666666666,2,3,1,0,0,3,1,33.33333333333333,0,0,6-10次,Low
U_30269847,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,89,68,76.40449438202246,0,0,2-5次,High
U_30966950,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,3,3,100.0,0,0,1次,Low
U_2649684,3,1.3862943611198906,66.66666666666666,33.33333333333333,0.0,0.0,0.0,33.33333333333333,2,1,0,0,0,135,130,96.29629629629628,0,0,2-5次,Low
U_28574205,9,2.302585092994046,55.55555555555556,44.44444444444444,0.0,0.0,0.0,44.44444444444444,5,4,0,0,0,230,153,66.52173913043478,0,0,6-10次,Low
U_14484528,6,1.9459101490553132,0.0,100.0,0.0,0.0,0.0,100.0,0,6,0,0,0,96,63,65.625,0,0,6-10次,High
U_13806872,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,90,83,92.22222222222224,0,0,1次,High
U_28525386,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,2,2,100.0,0,0,1次,High
U_28343433,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,874,732,83.7528604118993,0,0,1次,High
U_30808431,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,0.0,0,0,1次,High
U_14191734,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,675,651,96.44444444444444,0,0,1次,Low
U_22873565,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,30,30,100.0,0,0,2-5次,Low
U_4685015,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,0.0,0,0,1次,High
U_18086879,7,2.0794415416798357,42.857142857142854,57.14285714285714,0.0,0.0,0.0,57.14285714285714,3,4,0,0,0,398,284,71.35678391959799,0,0,6-10次,Low
U_808710,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,750,644,85.86666666666667,0,0,1次,Low
U_30974785,4,1.6094379124341005,25.0,75.0,0.0,0.0,0.0,75.0,1,3,0,0,0,9,6,66.66666666666666,0,0,2-5次,High
U_344985,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,60,43,71.66666666666667,0,0,2-5次,High
U_30196670,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,73,42,57.534246575342465,0,0,2-5次,High
U_30990679,6,1.9459101490553132,16.666666666666664,83.33333333333334,0.0,0.0,0.0,83.33333333333334,1,5,0,0,0,75,50,66.66666666666666,0,0,6-10次,High
U_30277212,8,2.1972245773362196,25.0,50.0,25.0,0.0,0.0,75.0,2,4,2,0,0,30,30,100.0,0,0,6-10次,High
U_27232071,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,114,69,60.526315789473685,0,0,2-5次,High
U_28904987,9,2.302585092994046,0.0,100.0,0.0,0.0,0.0,100.0,0,9,0,0,0,60,60,100.0,0,0,6-10次,High
U_2128278,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,173,110,63.58381502890174,0,0,2-5次,High
U_30012024,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,14,12,85.71428571428571,0,0,1次,High
U_31013947,5,1.791759469228055,0.0,100.0,0.0,0.0,0.0,100.0,0,5,0,0,0,639,533,83.4115805946792,0,0,2-5次,High
U_14829664,23,3.1780538303479458,26.08695652173913,73.91304347826086,0.0,0.0,0.0,73.91304347826086,6,17,0,0,0,138,105,76.08695652173914,0,0,21-50次,High
U_31016196,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,25,18,72.0,0,0,2-5次,High
U_29347838,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,145,99,68.27586206896552,0,0,2-5次,Low
U_1324328,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,51,35,68.62745098039215,0,0,1次,Low
U_30597774,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,422,358,84.83412322274881,0,0,1次,High
U_12019873,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,65,51,78.46153846153847,0,0,2-5次,High
U_31014932,4,1.6094379124341005,25.0,50.0,25.0,0.0,0.0,75.0,1,2,1,0,0,28,12,42.857142857142854,0,0,2-5次,High
U_12887025,4,1.6094379124341005,100.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,176,129,73.29545454545455,0,0,2-5次,Low
U_30944826,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,48,37,77.08333333333334,0,0,2-5次,High
U_7764514,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,1,1,100.0,0,0,2-5次,High
U_8127413,4,1.6094379124341005,100.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,89,60,67.41573033707866,0,0,2-5次,Low
U_30776829,4,1.6094379124341005,50.0,0.0,50.0,0.0,0.0,50.0,2,0,2,0,0,114,105,92.10526315789474,0,0,2-5次,Low
U_30893141,3,1.3862943611198906,66.66666666666666,33.33333333333333,0.0,0.0,0.0,33.33333333333333,2,1,0,0,0,148,143,96.62162162162164,0,0,2-5次,Low
U_31016616,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,19,16,84.21052631578947,0,0,1次,High
U_14770927,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,100,78,78.0,0,0,2-5次,Low
U_29268557,4,1.6094379124341005,25.0,75.0,0.0,0.0,0.0,75.0,1,3,0,0,0,39,25,64.1025641025641,0,0,2-5次,High
U_28410388,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,10,8,80.0,0,0,2-5次,High
U_99572,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,203,111,54.679802955665025,0,0,2-5次,High
U_12047097,9,2.302585092994046,77.77777777777779,22.22222222222222,0.0,0.0,0.0,22.22222222222222,7,2,0,0,0,20,19,95.0,0,0,6-10次,Low
U_1683969,3,1.3862943611198906,33.33333333333333,66.66666666666666,0.0,0.0,0.0,66.66666666666666,1,2,0,0,0,68,57,83.82352941176471,0,0,2-5次,Low
U_31016863,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,1,100.0,0,0,1次,High
U_12188999,2,1.0986122886681098,50.0,50.0,0.0,0.0,0.0,50.0,1,1,0,0,0,5,4,80.0,0,0,2-5次,Low
U_30388619,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,29,17,58.620689655172406,0,0,2-5次,High
U_30926657,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,5,3,60.0,0,0,1次,High
U_12382355,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,110,92,83.63636363636363,0,0,1次,High
U_26651273,7,2.0794415416798357,57.14285714285714,42.857142857142854,0.0,0.0,0.0,42.857142857142854,4,3,0,0,0,248,177,71.37096774193549,0,0,6-10次,Low
U_16115689,8,2.1972245773362196,62.5,12.5,25.0,0.0,0.0,37.5,5,1,2,0,0,4,4,100.0,0,0,6-10次,Low
U_30837799,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,264,255,96.5909090909091,0,0,2-5次,Low
U_18604598,4,1.6094379124341005,100.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,186,159,85.48387096774194,0,0,2-5次,Low
U_12731520,1,0.6931471805599453,0.0,0.0,100.0,0.0,0.0,100.0,0,0,1,0,0,11,10,90.9090909090909,0,0,1次,High
U_13335432,10,2.3978952727983707,50.0,0.0,0.0,50.0,0.0,0.0,5,0,0,5,0,444,443,99.77477477477478,0,0,6-10次,Low
U_30951053,5,1.791759469228055,20.0,60.0,20.0,0.0,0.0,80.0,1,3,1,0,0,208,163,78.36538461538461,0,0,2-5次,High
U_30984457,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,25,8,32.0,0,0,2-5次,High
U_27778790,11,2.4849066497880004,36.36363636363637,54.54545454545454,9.090909090909092,0.0,0.0,63.63636363636363,4,6,1,0,0,25,19,76.0,0,0,11-20次,Low
U_14092153,1,0.6931471805599453,0.0,0.0,100.0,0.0,0.0,100.0,0,0,1,0,0,7,5,71.42857142857143,0,0,1次,High
U_12878191,6,1.9459101490553132,33.33333333333333,66.66666666666666,0.0,0.0,0.0,66.66666666666666,2,4,0,0,0,166,120,72.28915662650603,0,0,6-10次,Low
U_15504850,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,8,4,50.0,0,0,2-5次,High
U_28799143,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,7,5,71.42857142857143,0,0,2-5次,High
U_3097469,2,1.0986122886681098,50.0,0.0,50.0,0.0,0.0,50.0,1,0,1,0,0,16,10,62.5,0,0,2-5次,Low
U_4242655,14,2.70805020110221,21.428571428571427,78.57142857142857,0.0,0.0,0.0,78.57142857142857,3,11,0,0,0,41,18,43.90243902439025,0,0,11-20次,High
U_5384770,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,116,105,90.51724137931036,0,0,2-5次,Low
U_31017142,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,29,25,86.20689655172413,0,0,1次,Low
U_18495842,5,1.791759469228055,0.0,100.0,0.0,0.0,0.0,100.0,0,5,0,0,0,89,63,70.78651685393258,0,0,2-5次,High
U_30939273,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,135,131,97.03703703703704,0,0,1次,High
U_16193777,11,2.4849066497880004,0.0,100.0,0.0,0.0,0.0,100.0,0,11,0,0,0,65,37,56.92307692307692,0,0,11-20次,High
U_14793368,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,18,14,77.77777777777779,0,0,2-5次,High
U_15783434,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,47,44,93.61702127659576,0,0,2-5次,Low
U_1655155,11,2.4849066497880004,81.81818181818183,18.181818181818183,0.0,0.0,0.0,18.181818181818183,9,2,0,0,0,399,309,77.44360902255639,0,0,11-20次,Low
U_30983854,2,1.0986122886681098,50.0,0.0,50.0,0.0,0.0,50.0,1,0,1,0,0,204,117,57.35294117647059,0,0,2-5次,Low
U_2069520,5,1.791759469228055,0.0,100.0,0.0,0.0,0.0,100.0,0,5,0,0,0,10,9,90.0,0,0,2-5次,High
U_8323291,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,795,666,83.77358490566039,0,0,2-5次,High
U_14767294,9,2.302585092994046,66.66666666666666,33.33333333333333,0.0,0.0,0.0,33.33333333333333,6,3,0,0,0,93,63,67.74193548387096,0,0,6-10次,Low
U_30853648,1,0.6931471805599453,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,1,0,43,22,51.162790697674424,0,0,1次,Low
U_30021938,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,64,32,50.0,0,0,1次,High
U_31017549,13,2.6390573296152584,0.0,100.0,0.0,0.0,0.0,100.0,0,13,0,0,0,2,0,0.0,0,0,11-20次,High
U_812085,8,2.1972245773362196,62.5,37.5,0.0,0.0,0.0,37.5,5,3,0,0,0,83,78,93.97590361445783,0,0,6-10次,Low
U_31017587,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,16,14,87.5,0,0,2-5次,Low
U_30995869,28,3.367295829986474,35.714285714285715,14.285714285714285,14.285714285714285,35.714285714285715,0.0,28.57142857142857,10,4,4,10,0,456,230,50.43859649122807,0,0,21-50次,Low
U_14792579,5,1.791759469228055,100.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,4,4,100.0,0,0,2-5次,Low
U_30642939,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,264,242,91.66666666666666,0,0,1次,Low
U_14455591,3,1.3862943611198906,0.0,100.0,0.0,0.0,0.0,100.0,0,3,0,0,0,38,31,81.57894736842105,0,0,2-5次,High
U_21142682,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,135,132,97.77777777777776,0,0,2-5次,High
U_16854215,16,2.833213344056216,31.25,68.75,0.0,0.0,0.0,68.75,5,11,0,0,0,12,6,50.0,0,0,11-20次,Low
U_11915451,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,198,191,96.46464646464646,0,0,1次,Low
U_15870808,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,8,5,62.5,0,0,1次,High
U_30152830,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,214,162,75.70093457943925,0,0,2-5次,Low
U_20224466,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,1384,919,66.40173410404624,0,0,1次,High
U_26987934,9,2.302585092994046,88.88888888888889,0.0,0.0,11.11111111111111,0.0,0.0,8,0,0,1,0,7,6,85.71428571428571,0,0,6-10次,Low
U_31017893,1,0.6931471805599453,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,1,0,45,25,55.55555555555556,0,0,1次,Low
U_16103392,20,3.044522437723423,10.0,90.0,0.0,0.0,0.0,90.0,2,18,0,0,0,122,102,83.60655737704919,0,0,11-20次,High
U_20906793,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,12,6,50.0,0,0,2-5次,High
U_5217245,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,115,97,84.34782608695653,0,0,1次,Low
U_18177015,7,2.0794415416798357,14.285714285714285,57.14285714285714,28.57142857142857,0.0,0.0,85.71428571428571,1,4,2,0,0,10,5,50.0,0,0,6-10次,High
U_12427121,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,138,116,84.05797101449275,0,0,1次,High
U_28053136,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,214,164,76.63551401869158,0,0,2-5次,High
U_11400242,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,685,661,96.4963503649635,0,0,2-5次,Low
U_29236546,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,58,37,63.793103448275865,0,0,2-5次,Low
U_20328859,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,7,4,57.14285714285714,0,0,2-5次,High
U_14950985,7,2.0794415416798357,0.0,100.0,0.0,0.0,0.0,100.0,0,7,0,0,0,18,11,61.111111111111114,0,0,6-10次,High
U_31018111,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,17,5,29.411764705882355,0,0,1次,High
U_30245342,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,2,0,0.0,0,0,1次,High
U_29750824,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,42,25,59.523809523809526,0,0,2-5次,High
U_30942027,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,135,130,96.29629629629628,0,0,2-5次,High
U_901556,3,1.3862943611198906,0.0,33.33333333333333,66.66666666666666,0.0,0.0,100.0,0,1,2,0,0,7,4,57.14285714285714,0,0,2-5次,High
U_22853599,7,2.0794415416798357,57.14285714285714,42.857142857142854,0.0,0.0,0.0,42.857142857142854,4,3,0,0,0,20,14,70.0,0,0,6-10次,Low
U_15332416,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,188,111,59.04255319148937,0,0,1次,High
U_4208368,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,496,494,99.59677419354838,0,0,2-5次,High
U_15287757,6,1.9459101490553132,0.0,100.0,0.0,0.0,0.0,100.0,0,6,0,0,0,3,3,100.0,0,0,6-10次,High
U_30677642,3,1.3862943611198906,100.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,736,594,80.70652173913044,0,0,2-5次,Low
U_16143168,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,15,13,86.66666666666667,0,0,2-5次,High
U_56069,6,1.9459101490553132,0.0,100.0,0.0,0.0,0.0,100.0,0,6,0,0,0,36,23,63.888888888888886,0,0,6-10次,High
U_11480330,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,1,100.0,0,0,1次,High
U_30811324,12,2.5649493574615367,100.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,0,264,224,84.84848484848484,0,0,11-20次,Low
U_12531848,16,2.833213344056216,37.5,62.5,0.0,0.0,0.0,62.5,6,10,0,0,0,164,95,57.92682926829268,0,0,11-20次,Low
U_30885236,3,1.3862943611198906,33.33333333333333,33.33333333333333,0.0,0.0,33.33333333333333,33.33333333333333,1,1,0,0,1,13,5,38.46153846153847,0,0,2-5次,Low
U_15149258,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,266,266,100.0,0,0,1次,Low
U_15534298,5,1.791759469228055,60.0,40.0,0.0,0.0,0.0,40.0,3,2,0,0,0,45,36,80.0,0,0,2-5次,Low
U_15495321,2,1.0986122886681098,0.0,100.0,0.0,0.0,0.0,100.0,0,2,0,0,0,40,31,77.5,0,0,2-5次,High
U_12408838,2,1.0986122886681098,100.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,550,515,93.63636363636364,0,0,2-5次,Low
U_30939373,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,486,275,56.5843621399177,0,0,1次,High
U_30820016,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,126,124,98.4126984126984,0,0,1次,Low
U_30890563,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,135,129,95.55555555555556,0,0,1次,High
U_23887550,1,0.6931471805599453,100.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,5,4,80.0,0,0,1次,Low
U_15199350,5,1.791759469228055,80.0,0.0,20.0,0.0,0.0,20.0,4,0,1,0,0,104,92,88.46153846153845,0,0,2-5次,Low
U_15313270,3,1.3862943611198906,66.66666666666666,0.0,33.33333333333333,0.0,0.0,33.33333333333333,2,0,1,0,0,134,120,89.55223880597015,0,0,2-5次,Low
U_8348117,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,7,4,57.14285714285714,0,0,1次,High
U_31018333,10,2.3978952727983707,20.0,50.0,0.0,30.0,0.0,50.0,2,5,0,3,0,15,10,66.66666666666666,0,0,6-10次,Low
U_31018766,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,6,6,100.0,0,0,2-5次,High
U_30096093,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,86,16,18.6046511627907,0,0,1次,High
U_29903621,8,2.1972245773362196,50.0,50.0,0.0,0.0,0.0,50.0,4,4,0,0,0,80,48,60.0,0,0,6-10次,Low
U_12928580,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,138,94,68.11594202898551,0,0,1次,High
U_384977,10,2.3978952727983707,0.0,100.0,0.0,0.0,0.0,100.0,0,10,0,0,0,47,30,63.82978723404256,0,0,6-10次,High
U_30930264,1,0.6931471805599453,0.0,100.0,0.0,0.0,0.0,100.0,0,1,0,0,0,6,4,66.66666666666666,0,0,1次,High
U_11973684,1,0.6931471805599453,0.0,0.0,100.0,0.0,0.0,100.0,0,0,1,0,0,44,25,56.81818181818182,0,0,1次,High
U_14333706,4,1.6094379124341005,0.0,100.0,0.0,0.0,0.0,100.0,0,4,0,0,0,8,5,62.5,0,0,2-5次,High
