user_id,kg_pct,other_process_pct,task_pct,selfreg_pct
U_15313270,0.0,0.0,66.66666666666666,33.33333333333333
U_8348117,100.0,0.0,0.0,0.0
U_31018333,20.0,30.0,20.0,0.0
U_31018766,100.0,0.0,0.0,0.0
U_30096093,100.0,0.0,0.0,0.0
U_29903621,50.0,0.0,50.0,0.0
U_12928580,100.0,0.0,0.0,0.0
U_384977,100.0,0.0,0.0,0.0
U_30930264,100.0,0.0,0.0,0.0
U_11973684,0.0,0.0,0.0,100.0
U_14333706,100.0,0.0,0.0,0.0
U_4857574,14.285714285714285,0.0,85.71428571428571,0.0
U_30362555,66.66666666666666,0.0,33.33333333333333,0.0
U_30972067,0.0,0.0,66.66666666666666,33.33333333333333
U_23987937,0.0,0.0,100.0,0.0
U_8264065,0.0,33.33333333333333,66.66666666666666,0.0
U_31018858,19.230769230769234,26.923076923076923,15.384615384615385,38.46153846153847
U_371932,66.66666666666666,33.33333333333333,0.0,0.0
U_30940964,100.0,0.0,0.0,0.0
U_1712825,16.666666666666664,16.666666666666664,61.111111111111114,5.555555555555555
U_30931178,66.66666666666666,0.0,33.33333333333333,0.0
U_28353275,37.5,0.0,37.5,0.0
U_22871471,75.0,0.0,25.0,0.0
U_8929465,75.0,0.0,25.0,0.0
U_9380877,0.0,0.0,100.0,0.0
U_10931242,0.0,0.0,100.0,0.0
U_30933513,0.0,0.0,100.0,0.0
U_7020485,66.66666666666666,33.33333333333333,0.0,0.0
U_18489027,100.0,0.0,0.0,0.0
U_15495773,100.0,0.0,0.0,0.0
U_13770869,0.0,50.0,50.0,0.0
U_30953913,0.0,0.0,100.0,0.0
U_7051077,0.0,0.0,33.33333333333333,66.66666666666666
U_30095241,100.0,0.0,0.0,0.0
U_30813711,25.0,50.0,25.0,0.0
U_18277759,0.0,0.0,100.0,0.0
U_30920198,50.0,0.0,50.0,0.0
U_19774929,100.0,0.0,0.0,0.0
U_10595370,0.0,0.0,100.0,0.0
U_10405346,0.0,100.0,0.0,0.0
U_14632909,83.33333333333334,16.666666666666664,0.0,0.0
U_30941946,28.57142857142857,0.0,71.42857142857143,0.0
U_12951301,100.0,0.0,0.0,0.0
U_29341484,100.0,0.0,0.0,0.0
U_13617380,0.0,0.0,100.0,0.0
U_30602783,0.0,0.0,100.0,0.0
U_3288116,66.66666666666666,0.0,33.33333333333333,0.0
U_30939952,25.0,0.0,75.0,0.0
U_30926733,100.0,0.0,0.0,0.0
U_18297314,100.0,0.0,0.0,0.0
U_30937333,50.0,0.0,50.0,0.0
U_2878246,0.0,0.0,100.0,0.0
U_30939744,100.0,0.0,0.0,0.0
U_27214093,0.0,0.0,100.0,0.0
U_1533223,100.0,0.0,0.0,0.0
U_19181991,0.0,25.0,66.66666666666666,8.333333333333332
U_30922889,0.0,0.0,100.0,0.0
U_29408627,100.0,0.0,0.0,0.0
U_26103365,0.0,12.5,50.0,25.0
U_30617654,0.0,0.0,50.0,50.0
U_4501874,87.5,0.0,12.5,0.0
U_14140405,100.0,0.0,0.0,0.0
U_30893221,0.0,0.0,100.0,0.0
U_30922671,100.0,0.0,0.0,0.0
U_11480420,25.0,50.0,25.0,0.0
U_18537244,100.0,0.0,0.0,0.0
U_18541126,50.0,0.0,50.0,0.0
U_31020721,0.0,0.0,100.0,0.0
U_15778654,100.0,0.0,0.0,0.0
U_30918578,100.0,0.0,0.0,0.0
U_21099751,12.5,0.0,87.5,0.0
U_30331190,33.33333333333333,33.33333333333333,0.0,33.33333333333333
U_30942470,100.0,0.0,0.0,0.0
U_1819291,100.0,0.0,0.0,0.0
U_30559285,28.57142857142857,0.0,71.42857142857143,0.0
U_17110686,100.0,0.0,0.0,0.0
U_7281777,27.27272727272727,27.27272727272727,45.45454545454545,0.0
U_4561606,100.0,0.0,0.0,0.0
U_4602423,100.0,0.0,0.0,0.0
U_10920272,0.0,0.0,100.0,0.0
U_29426335,100.0,0.0,0.0,0.0
U_20426602,100.0,0.0,0.0,0.0
U_16245106,100.0,0.0,0.0,0.0
U_7413566,100.0,0.0,0.0,0.0
U_31023522,100.0,0.0,0.0,0.0
U_18194928,100.0,0.0,0.0,0.0
U_9066400,33.33333333333333,0.0,66.66666666666666,0.0
U_30911732,0.0,0.0,66.66666666666666,33.33333333333333
U_24642625,100.0,0.0,0.0,0.0
U_30154902,100.0,0.0,0.0,0.0
U_5120219,60.0,20.0,20.0,0.0
U_18093063,100.0,0.0,0.0,0.0
U_27435771,100.0,0.0,0.0,0.0
U_16409771,0.0,100.0,0.0,0.0
U_16364806,100.0,0.0,0.0,0.0
U_31023503,100.0,0.0,0.0,0.0
U_30371488,0.0,0.0,85.71428571428571,14.285714285714285
U_1048072,100.0,0.0,0.0,0.0
U_15401495,0.0,100.0,0.0,0.0
U_19864807,0.0,0.0,100.0,0.0
U_30837932,100.0,0.0,0.0,0.0
U_19156923,100.0,0.0,0.0,0.0
U_30687176,0.0,0.0,100.0,0.0
U_31018341,0.0,0.0,25.0,25.0
U_1052224,0.0,0.0,100.0,0.0
U_30838882,0.0,33.33333333333333,66.66666666666666,0.0
U_12419241,0.0,0.0,100.0,0.0
U_9455098,0.0,0.0,100.0,0.0
U_30577613,0.0,0.0,0.0,100.0
U_30981588,100.0,0.0,0.0,0.0
U_30980567,75.0,0.0,25.0,0.0
U_20573493,100.0,0.0,0.0,0.0
U_11254342,100.0,0.0,0.0,0.0
U_16731646,2.083333333333333,2.083333333333333,25.0,1.0416666666666665
U_30328130,100.0,0.0,0.0,0.0
U_378312,60.0,20.0,0.0,0.0
U_30952908,100.0,0.0,0.0,0.0
U_29071561,85.71428571428571,14.285714285714285,0.0,0.0
U_30898183,0.0,0.0,100.0,0.0
U_12986192,0.0,0.0,100.0,0.0
U_30635852,100.0,0.0,0.0,0.0
U_16052404,100.0,0.0,0.0,0.0
U_30994134,100.0,0.0,0.0,0.0
U_25770606,100.0,0.0,0.0,0.0
U_28505966,0.0,66.66666666666666,33.33333333333333,0.0
U_27218403,85.71428571428571,14.285714285714285,0.0,0.0
U_20266223,75.0,25.0,0.0,0.0
U_12302683,0.0,0.0,100.0,0.0
U_6100000,100.0,0.0,0.0,0.0
U_27410873,0.0,0.0,100.0,0.0
U_28916895,8.333333333333332,8.333333333333332,50.0,33.33333333333333
U_15061032,80.0,20.0,0.0,0.0
U_2050688,0.0,0.0,100.0,0.0
U_11434056,0.0,0.0,42.857142857142854,57.14285714285714
U_30823606,100.0,0.0,0.0,0.0
U_12645928,100.0,0.0,0.0,0.0
U_31024976,100.0,0.0,0.0,0.0
U_28178824,100.0,0.0,0.0,0.0
U_29478466,50.0,0.0,0.0,50.0
U_31025371,100.0,0.0,0.0,0.0
U_15332727,75.0,0.0,25.0,0.0
U_1221175,71.42857142857143,28.57142857142857,0.0,0.0
U_15063409,100.0,0.0,0.0,0.0
U_25280946,0.0,0.0,66.66666666666666,33.33333333333333
U_8198559,0.0,50.0,50.0,0.0
U_20290619,0.0,16.666666666666664,50.0,0.0
U_29930515,0.0,0.0,75.0,25.0
U_30844864,0.0,0.0,75.0,25.0
U_17128744,75.0,25.0,0.0,0.0
U_15149428,100.0,0.0,0.0,0.0
U_30668528,0.0,0.0,100.0,0.0
U_30668009,100.0,0.0,0.0,0.0
U_31024720,0.0,0.0,100.0,0.0
U_30387973,71.42857142857143,28.57142857142857,0.0,0.0
U_30737429,86.66666666666667,13.333333333333334,0.0,0.0
U_28989462,91.35802469135803,0.0,8.641975308641975,0.0
U_13011870,50.0,0.0,50.0,0.0
U_5384536,100.0,0.0,0.0,0.0
U_30995771,0.0,100.0,0.0,0.0
U_14431552,0.0,50.0,37.5,0.0
U_28766175,100.0,0.0,0.0,0.0
U_7349688,97.05882352941177,0.0,2.941176470588235,0.0
U_28781380,0.0,0.0,77.77777777777779,0.0
U_30983450,100.0,0.0,0.0,0.0
U_30043941,0.0,0.0,50.0,50.0
U_7613251,0.0,0.0,100.0,0.0
U_16742701,50.0,0.0,50.0,0.0
U_22259093,0.0,22.22222222222222,66.66666666666666,0.0
U_29192609,80.0,0.0,20.0,0.0
U_14933085,0.0,0.0,30.76923076923077,46.15384615384615
U_13554166,0.0,0.0,100.0,0.0
U_31024523,75.0,25.0,0.0,0.0
U_14949307,33.33333333333333,0.0,66.66666666666666,0.0
U_15133726,0.0,0.0,100.0,0.0
U_30437645,100.0,0.0,0.0,0.0
U_30986020,100.0,0.0,0.0,0.0
U_4411265,0.0,11.11111111111111,38.88888888888889,44.44444444444444
U_25247421,100.0,0.0,0.0,0.0
U_19899591,50.0,0.0,0.0,50.0
U_30714395,0.0,0.0,100.0,0.0
U_30359937,100.0,0.0,0.0,0.0
U_20954199,0.0,0.0,100.0,0.0
U_30932867,100.0,0.0,0.0,0.0
U_4406277,100.0,0.0,0.0,0.0
U_26369015,0.0,0.0,100.0,0.0
U_4540504,0.0,100.0,0.0,0.0
U_15400000,100.0,0.0,0.0,0.0
U_2196826,100.0,0.0,0.0,0.0
U_11020377,0.0,0.0,100.0,0.0
U_15092174,0.0,12.5,87.5,0.0
U_15537617,60.0,20.0,20.0,0.0
U_30265992,0.0,0.0,100.0,0.0
U_29410434,0.0,0.0,0.0,100.0
U_2314141,100.0,0.0,0.0,0.0
U_15500096,100.0,0.0,0.0,0.0
U_28086253,100.0,0.0,0.0,0.0
U_30403242,0.0,0.0,100.0,0.0
U_29134893,50.0,50.0,0.0,0.0
U_30155974,0.0,0.0,100.0,0.0
U_31027193,0.0,0.0,100.0,0.0
U_15311209,0.0,0.0,77.77777777777779,0.0
U_30410036,100.0,0.0,0.0,0.0
U_16304691,0.0,0.0,100.0,0.0
U_822523,0.0,0.0,100.0,0.0
U_14454120,100.0,0.0,0.0,0.0
U_15152212,75.0,0.0,25.0,0.0
U_16562721,72.72727272727273,0.0,18.181818181818183,9.090909090909092
U_30500984,100.0,0.0,0.0,0.0
U_31027400,100.0,0.0,0.0,0.0
U_10695938,100.0,0.0,0.0,0.0
U_7271448,100.0,0.0,0.0,0.0
U_2595499,66.66666666666666,16.666666666666664,16.666666666666664,0.0
U_16837137,80.0,0.0,20.0,0.0
U_6439224,80.0,20.0,0.0,0.0
U_30995638,100.0,0.0,0.0,0.0
U_15370751,0.0,0.0,0.0,100.0
U_29914631,100.0,0.0,0.0,0.0
U_14845912,25.0,25.0,50.0,0.0
U_11477184,0.0,0.0,100.0,0.0
U_10930806,100.0,0.0,0.0,0.0
U_29307217,0.0,0.0,100.0,0.0
U_16300585,100.0,0.0,0.0,0.0
U_31027950,0.0,0.0,100.0,0.0
U_30984518,25.0,50.0,25.0,0.0
U_8176133,71.42857142857143,28.57142857142857,0.0,0.0
U_31028069,100.0,0.0,0.0,0.0
U_12996381,100.0,0.0,0.0,0.0
U_29693421,62.5,37.5,0.0,0.0
U_38414,60.0,0.0,40.0,0.0
U_30351215,0.0,0.0,100.0,0.0
U_14571553,100.0,0.0,0.0,0.0
U_30833782,100.0,0.0,0.0,0.0
U_29704439,100.0,0.0,0.0,0.0
U_12407454,100.0,0.0,0.0,0.0
U_30782813,0.0,0.0,100.0,0.0
U_16001213,100.0,0.0,0.0,0.0
U_18572655,40.0,0.0,60.0,0.0
U_29948186,100.0,0.0,0.0,0.0
U_16003314,100.0,0.0,0.0,0.0
U_29049469,0.0,0.0,100.0,0.0
U_3054313,0.0,100.0,0.0,0.0
U_31029370,44.44444444444444,44.44444444444444,11.11111111111111,0.0
U_30941636,66.66666666666666,0.0,33.33333333333333,0.0
U_31029006,100.0,0.0,0.0,0.0
U_7088480,0.0,0.0,100.0,0.0
U_22241489,66.66666666666666,0.0,33.33333333333333,0.0
U_19794559,100.0,0.0,0.0,0.0
U_11162377,0.0,0.0,0.0,100.0
U_11179462,50.0,0.0,50.0,0.0
U_16379131,0.0,45.0,45.0,10.0
U_30939916,100.0,0.0,0.0,0.0
U_31017444,100.0,0.0,0.0,0.0
U_10877071,0.0,0.0,100.0,0.0
U_12376278,100.0,0.0,0.0,0.0
U_29248062,0.0,100.0,0.0,0.0
U_30325262,100.0,0.0,0.0,0.0
U_31030165,100.0,0.0,0.0,0.0
U_28666565,66.66666666666666,33.33333333333333,0.0,0.0
U_15411392,0.0,100.0,0.0,0.0
U_28342221,0.0,0.0,87.5,12.5
U_12951776,63.1578947368421,21.052631578947366,15.789473684210526,0.0
U_18446713,100.0,0.0,0.0,0.0
U_28519278,100.0,0.0,0.0,0.0
U_29080200,100.0,0.0,0.0,0.0
U_3006643,0.0,0.0,45.83333333333333,50.0
U_30935332,0.0,0.0,0.0,0.0
U_14071577,100.0,0.0,0.0,0.0
U_21209353,42.857142857142854,0.0,0.0,57.14285714285714
U_30853541,0.0,0.0,60.0,0.0
U_6027567,0.0,50.0,0.0,50.0
U_30979231,23.076923076923077,0.0,15.384615384615385,61.53846153846154
U_31030513,40.0,0.0,40.0,20.0
U_22494790,0.0,50.0,50.0,0.0
U_13157445,66.66666666666666,0.0,33.33333333333333,0.0
U_11503375,0.0,0.0,100.0,0.0
U_31030562,100.0,0.0,0.0,0.0
U_15504123,0.0,0.0,100.0,0.0
U_15404793,0.0,0.0,100.0,0.0
U_30940837,2.857142857142857,0.0,97.14285714285714,0.0
U_10150815,100.0,0.0,0.0,0.0
U_28942579,0.0,0.0,35.714285714285715,0.0
U_29620958,91.66666666666666,0.0,0.0,8.333333333333332
U_89458,50.0,0.0,50.0,0.0
U_29772554,100.0,0.0,0.0,0.0
U_31027325,0.0,100.0,0.0,0.0
U_29350985,100.0,0.0,0.0,0.0
U_31024486,66.66666666666666,0.0,33.33333333333333,0.0
U_361217,100.0,0.0,0.0,0.0
U_10323307,46.15384615384615,38.46153846153847,15.384615384615385,0.0
U_5127999,100.0,0.0,0.0,0.0
U_14059972,38.095238095238095,9.523809523809524,52.38095238095239,0.0
U_19644961,100.0,0.0,0.0,0.0
U_28943574,100.0,0.0,0.0,0.0
U_6020837,100.0,0.0,0.0,0.0
U_30677095,0.0,0.0,100.0,0.0
U_28571532,100.0,0.0,0.0,0.0
U_19190598,100.0,0.0,0.0,0.0
U_14698352,33.33333333333333,0.0,66.66666666666666,0.0
U_9752316,100.0,0.0,0.0,0.0
U_3112,0.0,9.090909090909092,31.818181818181817,0.0
U_5308168,0.0,100.0,0.0,0.0
U_31031419,40.0,0.0,0.0,40.0
U_8929487,100.0,0.0,0.0,0.0
U_13064436,50.0,0.0,50.0,0.0
U_30886326,0.0,0.0,100.0,0.0
U_15506547,0.0,0.0,80.0,20.0
U_29185906,100.0,0.0,0.0,0.0
U_16021537,100.0,0.0,0.0,0.0
U_26370602,100.0,0.0,0.0,0.0
U_4934869,0.0,66.66666666666666,33.33333333333333,0.0
U_30955650,100.0,0.0,0.0,0.0
U_30663172,0.0,0.0,75.0,25.0
U_21804902,100.0,0.0,0.0,0.0
U_29775163,100.0,0.0,0.0,0.0
U_12661313,0.0,14.285714285714285,85.71428571428571,0.0
U_29311819,100.0,0.0,0.0,0.0
U_9821431,0.0,100.0,0.0,0.0
U_26665731,40.0,0.0,60.0,0.0
U_15403030,100.0,0.0,0.0,0.0
U_30935810,100.0,0.0,0.0,0.0
U_13557737,0.0,0.0,100.0,0.0
U_30933634,0.0,0.0,71.42857142857143,0.0
U_13328417,0.0,0.0,33.33333333333333,66.66666666666666
U_192172,100.0,0.0,0.0,0.0
U_19178503,100.0,0.0,0.0,0.0
U_14517103,0.0,0.0,62.5,0.0
U_12461282,25.0,37.5,12.5,25.0
U_30925863,100.0,0.0,0.0,0.0
U_14457556,0.0,0.0,100.0,0.0
U_13619152,100.0,0.0,0.0,0.0
U_11486469,66.66666666666666,33.33333333333333,0.0,0.0
U_28080107,100.0,0.0,0.0,0.0
U_30655461,0.0,0.0,100.0,0.0
U_31018607,17.647058823529413,17.647058823529413,52.94117647058824,5.88235294117647
U_10906331,75.0,25.0,0.0,0.0
U_10787094,0.0,100.0,0.0,0.0
U_537380,100.0,0.0,0.0,0.0
U_8511550,0.0,0.0,100.0,0.0
U_30931429,0.0,0.0,0.0,100.0
U_15403020,0.0,0.0,25.0,25.0
U_1075560,100.0,0.0,0.0,0.0
U_30930080,0.0,0.0,100.0,0.0
U_30956694,100.0,0.0,0.0,0.0
U_30842535,66.66666666666666,33.33333333333333,0.0,0.0
U_30551960,100.0,0.0,0.0,0.0
U_16397290,100.0,0.0,0.0,0.0
U_12721453,0.0,0.0,100.0,0.0
U_14422873,0.0,0.0,0.0,100.0
U_31033024,70.0,0.0,20.0,0.0
U_16606100,100.0,0.0,0.0,0.0
U_31024140,4.166666666666666,20.0,40.0,0.8333333333333334
U_12982991,100.0,0.0,0.0,0.0
U_30932058,100.0,0.0,0.0,0.0
U_28675963,66.66666666666666,0.0,33.33333333333333,0.0
U_7856645,100.0,0.0,0.0,0.0
U_31032519,100.0,0.0,0.0,0.0
U_27364299,0.0,0.0,100.0,0.0
U_2055569,50.0,50.0,0.0,0.0
U_23505220,100.0,0.0,0.0,0.0
U_30204628,75.0,0.0,25.0,0.0
U_17166497,0.0,0.0,100.0,0.0
U_8200557,100.0,0.0,0.0,0.0
U_30987981,0.0,100.0,0.0,0.0
U_30954586,100.0,0.0,0.0,0.0
U_2040406,0.0,0.0,100.0,0.0
U_28074356,0.0,0.0,100.0,0.0
U_30737889,100.0,0.0,0.0,0.0
U_14155971,100.0,0.0,0.0,0.0
U_29452704,100.0,0.0,0.0,0.0
U_14483143,100.0,0.0,0.0,0.0
U_3111627,4.477611940298507,1.4925373134328357,25.37313432835821,2.9850746268656714
U_13528045,0.0,0.0,40.0,40.0
U_30909825,0.0,100.0,0.0,0.0
U_30932897,100.0,0.0,0.0,0.0
U_14846569,100.0,0.0,0.0,0.0
U_12930359,0.0,0.0,100.0,0.0
U_31032086,40.0,40.0,20.0,0.0
U_16196166,100.0,0.0,0.0,0.0
U_18183269,0.0,0.0,100.0,0.0
U_16647612,60.0,20.0,20.0,0.0
U_25788961,0.0,0.0,100.0,0.0
U_30832750,100.0,0.0,0.0,0.0
U_30689962,100.0,0.0,0.0,0.0
U_4408631,66.66666666666666,0.0,33.33333333333333,0.0
U_30715897,100.0,0.0,0.0,0.0
U_30685498,0.0,14.285714285714285,14.285714285714285,57.14285714285714
U_28951324,66.66666666666666,0.0,33.33333333333333,0.0
U_4586379,100.0,0.0,0.0,0.0
U_12721596,0.0,0.0,100.0,0.0
U_12765461,80.0,0.0,20.0,0.0
U_31034398,100.0,0.0,0.0,0.0
U_31034377,83.33333333333334,0.0,16.666666666666664,0.0
U_17576629,100.0,0.0,0.0,0.0
U_27199091,100.0,0.0,0.0,0.0
U_11325482,0.0,100.0,0.0,0.0
U_6665738,0.0,0.0,100.0,0.0
U_28182392,100.0,0.0,0.0,0.0
U_5232123,100.0,0.0,0.0,0.0
U_30695094,100.0,0.0,0.0,0.0
U_30424966,100.0,0.0,0.0,0.0
U_30938847,100.0,0.0,0.0,0.0
U_7787790,100.0,0.0,0.0,0.0
U_15579575,0.0,0.0,0.0,100.0
U_13726748,66.66666666666666,33.33333333333333,0.0,0.0
U_318745,100.0,0.0,0.0,0.0
U_5028138,80.0,0.0,20.0,0.0
U_543993,0.0,9.090909090909092,9.090909090909092,81.81818181818183
U_30245399,66.66666666666666,33.33333333333333,0.0,0.0
U_493723,0.0,0.0,100.0,0.0
U_14091445,0.0,0.0,100.0,0.0
U_14530331,100.0,0.0,0.0,0.0
U_4320650,100.0,0.0,0.0,0.0
U_16875233,0.0,0.0,0.0,100.0
U_15399094,50.0,50.0,0.0,0.0
U_31027946,100.0,0.0,0.0,0.0
U_16129623,100.0,0.0,0.0,0.0
U_5028231,100.0,0.0,0.0,0.0
U_31034979,16.666666666666664,33.33333333333333,33.33333333333333,0.0
U_26371371,33.33333333333333,0.0,66.66666666666666,0.0
U_27435604,0.0,0.0,100.0,0.0
U_30941877,0.0,0.0,100.0,0.0
U_11535773,0.0,0.0,0.0,0.0
U_14906297,0.0,0.0,100.0,0.0
U_30382229,0.0,75.0,25.0,0.0
U_20351867,100.0,0.0,0.0,0.0
U_28438706,41.66666666666667,33.33333333333333,8.333333333333332,0.0
U_28325562,50.0,50.0,0.0,0.0
U_30892445,100.0,0.0,0.0,0.0
U_18501990,100.0,0.0,0.0,0.0
U_28791303,0.0,0.0,100.0,0.0
U_27999906,100.0,0.0,0.0,0.0
U_11449588,25.0,75.0,0.0,0.0
U_13804786,100.0,0.0,0.0,0.0
U_16412257,100.0,0.0,0.0,0.0
U_11811933,100.0,0.0,0.0,0.0
U_18621288,66.66666666666666,16.666666666666664,16.666666666666664,0.0
U_24708025,0.0,100.0,0.0,0.0
U_31030678,0.0,0.0,0.0,0.0
U_30995848,100.0,0.0,0.0,0.0
U_28687617,100.0,0.0,0.0,0.0
U_27008918,25.925925925925924,29.629629629629626,33.33333333333333,7.4074074074074066
U_15100560,50.0,0.0,50.0,0.0
U_13935408,0.0,0.0,100.0,0.0
U_15165318,100.0,0.0,0.0,0.0
U_31017924,100.0,0.0,0.0,0.0
U_6488734,100.0,0.0,0.0,0.0
U_27030719,50.0,0.0,50.0,0.0
U_22726682,0.0,0.0,100.0,0.0
U_15514411,25.0,0.0,75.0,0.0
U_30927008,75.0,0.0,25.0,0.0
U_16865694,100.0,0.0,0.0,0.0
U_4619868,100.0,0.0,0.0,0.0
U_30575848,100.0,0.0,0.0,0.0
U_12650362,0.0,0.0,100.0,0.0
U_15269078,100.0,0.0,0.0,0.0
U_12850646,100.0,0.0,0.0,0.0
U_14817280,100.0,0.0,0.0,0.0
U_30850093,100.0,0.0,0.0,0.0
U_30927264,100.0,0.0,0.0,0.0
U_1532302,100.0,0.0,0.0,0.0
U_29419070,50.0,0.0,50.0,0.0
U_11683891,0.0,0.0,66.66666666666666,33.33333333333333
U_31015631,0.0,0.0,100.0,0.0
U_16293902,100.0,0.0,0.0,0.0
U_30994167,0.0,0.0,100.0,0.0
U_14906260,0.0,0.0,100.0,0.0
U_30820792,100.0,0.0,0.0,0.0
U_4697846,75.0,25.0,0.0,0.0
U_14534240,100.0,0.0,0.0,0.0
U_31036910,0.0,0.0,33.33333333333333,66.66666666666666
U_4897780,100.0,0.0,0.0,0.0
U_31035984,100.0,0.0,0.0,0.0
U_30932665,100.0,0.0,0.0,0.0
U_13098543,0.0,0.0,100.0,0.0
U_31037047,100.0,0.0,0.0,0.0
U_16072618,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664
U_21043766,0.0,0.0,100.0,0.0
U_28760030,100.0,0.0,0.0,0.0
U_1470528,0.0,0.0,25.0,50.0
U_29579705,50.0,25.0,25.0,0.0
U_13093850,100.0,0.0,0.0,0.0
U_3392445,85.71428571428571,0.0,14.285714285714285,0.0
U_11714330,100.0,0.0,0.0,0.0
U_15322126,100.0,0.0,0.0,0.0
U_2654568,100.0,0.0,0.0,0.0
U_30925632,87.2159090909091,5.5397727272727275,6.107954545454546,0.0
U_30702064,0.0,0.0,60.0,40.0
U_19918743,100.0,0.0,0.0,0.0
U_30890017,90.0,0.0,10.0,0.0
U_1092090,60.0,0.0,40.0,0.0
U_31016464,0.0,0.0,66.66666666666666,33.33333333333333
U_21082779,100.0,0.0,0.0,0.0
U_13834581,0.0,100.0,0.0,0.0
U_14928109,0.0,0.0,100.0,0.0
U_30995310,100.0,0.0,0.0,0.0
U_10514083,23.076923076923077,53.84615384615385,23.076923076923077,0.0
U_252567,0.0,0.0,0.0,100.0
U_30931572,0.0,25.0,75.0,0.0
U_14061009,100.0,0.0,0.0,0.0
U_2845376,0.0,0.0,100.0,0.0
U_14840193,100.0,0.0,0.0,0.0
U_13453929,25.0,0.0,75.0,0.0
U_31036578,100.0,0.0,0.0,0.0
U_30919251,0.0,0.0,50.0,0.0
U_30609243,0.0,0.0,16.666666666666664,83.33333333333334
U_16325408,0.0,25.0,75.0,0.0
U_14906264,0.0,0.0,75.0,25.0
U_30928280,0.0,0.0,100.0,0.0
U_30935408,100.0,0.0,0.0,0.0
U_30950757,87.5,0.0,12.5,0.0
U_10652001,0.0,20.0,80.0,0.0
U_8929534,100.0,0.0,0.0,0.0
U_9113047,0.0,0.0,100.0,0.0
U_30937048,100.0,0.0,0.0,0.0
U_30380312,100.0,0.0,0.0,0.0
U_22765646,0.0,0.0,100.0,0.0
U_30939335,100.0,0.0,0.0,0.0
U_31038999,100.0,0.0,0.0,0.0
U_30279658,100.0,0.0,0.0,0.0
U_19143537,100.0,0.0,0.0,0.0
U_13071730,50.0,0.0,50.0,0.0
U_30944042,100.0,0.0,0.0,0.0
U_6764886,100.0,0.0,0.0,0.0
U_30971710,14.285714285714285,0.0,85.71428571428571,0.0
U_2218036,0.0,100.0,0.0,0.0
U_5631177,66.66666666666666,0.0,0.0,33.33333333333333
U_31039329,100.0,0.0,0.0,0.0
U_12593813,0.0,100.0,0.0,0.0
U_8116080,0.0,0.0,100.0,0.0
U_31023562,12.5,43.75,25.0,18.75
U_14957973,100.0,0.0,0.0,0.0
U_30942054,0.0,100.0,0.0,0.0
U_29844838,7.142857142857142,0.0,7.142857142857142,85.71428571428571
U_31027440,100.0,0.0,0.0,0.0
U_7442583,0.0,0.0,100.0,0.0
U_30963628,45.45454545454545,9.090909090909092,45.45454545454545,0.0
U_14134781,100.0,0.0,0.0,0.0
U_14793969,0.0,0.0,20.0,40.0
U_30682359,100.0,0.0,0.0,0.0
U_30025698,0.0,100.0,0.0,0.0
U_16298867,100.0,0.0,0.0,0.0
U_30782074,50.0,16.666666666666664,33.33333333333333,0.0
U_30951136,100.0,0.0,0.0,0.0
U_24676753,100.0,0.0,0.0,0.0
U_18438771,0.0,0.0,100.0,0.0
U_30969992,100.0,0.0,0.0,0.0
U_31039548,66.66666666666666,0.0,33.33333333333333,0.0
U_3815817,60.0,20.0,20.0,0.0
U_4956244,50.0,0.0,50.0,0.0
U_16135614,0.0,0.0,100.0,0.0
U_30937440,100.0,0.0,0.0,0.0
U_30645465,100.0,0.0,0.0,0.0
U_31027414,100.0,0.0,0.0,0.0
U_1970518,0.0,100.0,0.0,0.0
U_3377907,100.0,0.0,0.0,0.0
U_31040382,66.66666666666666,0.0,16.666666666666664,16.666666666666664
U_29826089,100.0,0.0,0.0,0.0
U_5524057,0.0,0.0,0.0,100.0
U_17449612,100.0,0.0,0.0,0.0
U_16114804,100.0,0.0,0.0,0.0
U_1012727,100.0,0.0,0.0,0.0
U_15504127,87.5,0.0,12.5,0.0
U_30939204,0.0,0.0,100.0,0.0
U_13954888,100.0,0.0,0.0,0.0
U_16102013,100.0,0.0,0.0,0.0
U_375214,100.0,0.0,0.0,0.0
U_31037356,100.0,0.0,0.0,0.0
U_950376,0.0,25.0,50.0,25.0
U_14280523,100.0,0.0,0.0,0.0
U_30164198,100.0,0.0,0.0,0.0
U_30675713,20.0,0.0,80.0,0.0
U_31034276,100.0,0.0,0.0,0.0
U_16296950,60.0,0.0,40.0,0.0
U_27383034,0.0,100.0,0.0,0.0
U_26955432,100.0,0.0,0.0,0.0
U_7903034,0.0,0.0,100.0,0.0
U_10442,100.0,0.0,0.0,0.0
U_3365725,100.0,0.0,0.0,0.0
U_1958633,0.0,0.0,100.0,0.0
U_12573283,100.0,0.0,0.0,0.0
U_29922877,66.66666666666666,11.11111111111111,22.22222222222222,0.0
U_30951622,50.0,0.0,25.0,25.0
U_31041664,0.0,66.66666666666666,33.33333333333333,0.0
U_13552264,100.0,0.0,0.0,0.0
U_18115805,100.0,0.0,0.0,0.0
U_31034993,100.0,0.0,0.0,0.0
U_30916816,100.0,0.0,0.0,0.0
U_16396786,100.0,0.0,0.0,0.0
U_30981516,66.66666666666666,33.33333333333333,0.0,0.0
U_27872073,0.0,50.0,0.0,50.0
U_13505205,0.0,100.0,0.0,0.0
U_30834268,100.0,0.0,0.0,0.0
U_12571060,100.0,0.0,0.0,0.0
